,ses-017,ses-019,ses-037,ses-045,ses-054,ses-002,ses-063,ses-039,ses-046,ses-024,ses-035,ses-053,ses-097,ses-023,ses-012,ses-007,ses-056,ses-040,ses-066,ses-080,ses-084,ses-092,ses-102,ses-030,ses-013,ses-082,ses-069,ses-086,ses-089,ses-034,ses-088,ses-073,ses-049,ses-093,ses-076,ses-005,ses-072,ses-036,ses-047,ses-031,ses-098,ses-051,ses-081,ses-067,ses-010,ses-009,ses-027,ses-060,ses-091,ses-077,ses-041,ses-015,ses-026,ses-028,ses-103,ses-059,ses-061,ses-096,ses-032,ses-048,ses-014,ses-011,ses-085,ses-057,ses-055,ses-101,ses-079,ses-042,ses-094,ses-083,ses-104,ses-022,ses-020,ses-074,ses-065,ses-099,ses-003,ses-021,ses-038,ses-100,ses-058,ses-075,ses-070,ses-018,ses-095,ses-071,ses-078,ses-105,ses-025,ses-087,ses-016,ses-033,ses-062,ses-068,ses-050,ses-029,ses-008,ses-006,ses-043,ses-044,ses-064,ses-004
377,2154.736,2522.2053,2485.6526,2216.836,2345.8086,2158.1306,2349.449,2323.0535,2237.7168,2437.7666,2414.2864,2273.0024,2956.3428,2284.0654,408.23303,2073.8057,2289.6648,2193.9077,2494.0793,2494.0962,2500.2646,2328.1064,2621.4224,2225.9143,2652.4753,2444.3596,2528.2495,2561.1892,2496.485,1882.2507,2584.045,2454.754,2198.6858,11.829678,2387.2476,1966.1212,2242.4885,2224.9094,2246.0935,2028.1697,2595.3943,2353.7578,2391.9604,2455.4897,2173.975,2012.5034,2418.262,2422.1343,2394.1858,2285.8928,2259.3286,2456.6782,2376.614,2412.5913,2858.5022,2300.8215,2357.643,2824.223,2298.3257,2214.8523,2468.457,2087.025,2588.2588,2442.769,2022.6959,2908.3047,2414.7378,2348.9272,2860.7842,2435.991,2889.8958,2219.553,2449.1565,2414.039,2326.4727,2921.1284,2170.4846,2471.4836,2192.6543,2768.5237,2538.875,2553.7505,2533.7798,2153.1025,2811.8105,2463.4888,2370.1055,,2507.9697,2531.1897,2378.8604,1864.4025,2337.444,2511.855,2177.9287,2188.2646,2089.3152,2194.813,2233.6255,2424.111,2442.0764,2136.1733
378,2156.1523,2523.8933,2486.1248,2217.1204,2342.8318,2157.6135,2348.2405,2324.041,2238.7139,2437.4946,2410.3809,2271.0044,2954.5103,2281.944,407.86026,2076.1924,2289.7212,2198.9797,2495.497,2493.9756,2499.723,2326.1099,2624.3904,2224.3735,2652.323,2444.1926,2527.809,2563.0042,2496.3643,1879.5316,2581.811,2452.55,2198.8496,11.821574,2390.8918,1966.4602,2242.2031,2224.1694,2247.9446,2032.8961,2594.065,2350.1296,2393.4814,2453.692,2174.7148,2013.2462,2415.193,2423.4546,2391.8853,2289.9656,2255.7183,2458.1438,2372.3535,2415.9006,2860.0898,2299.893,2355.6506,2824.1252,2299.4922,2210.8354,2470.6445,2086.4668,2590.8887,2446.5964,2023.867,2911.6948,2416.1377,2348.344,2854.5808,2434.9587,2893.585,2220.331,2448.6343,2410.877,2328.5293,2917.9727,2163.5103,2468.761,2198.3965,2768.7373,2546.2937,2555.728,2537.0913,2153.2153,2813.189,2468.3472,2370.848,,2507.185,2530.9497,2377.9773,1865.3635,2336.2024,2510.8577,2175.006,2189.8167,2089.5505,2197.563,2233.5112,2425.085,2441.3943,2132.9792
379,2159.4797,2521.75,2485.459,2216.1782,2343.284,2157.8777,2347.478,2322.528,2237.469,2438.997,2409.565,2272.2744,2950.5972,2281.6375,409.4668,2074.1033,2289.5056,2202.0752,2492.7534,2495.3938,2500.094,2326.6477,2627.2983,2221.9321,2650.0474,2442.7761,2530.3801,2560.0369,2496.4812,1877.481,2585.2517,2454.9177,2196.022,11.827168,2392.6406,1966.7753,2240.483,2225.0876,2250.335,2036.2036,2590.432,2350.3127,2395.031,2453.4448,2176.0808,2015.252,2416.514,2426.0107,2389.8862,2293.725,2260.9268,2455.4253,2372.9375,2419.1638,2861.322,2299.4004,2353.5657,2823.3152,2301.5322,2209.959,2471.58,2088.174,2591.39,2442.7769,2024.012,2914.7573,2418.4497,2347.6135,2853.998,2437.3767,2898.6077,2219.2202,2447.7107,2412.7476,2333.271,2915.013,2165.6274,2466.7324,2203.0884,2769.6367,2547.7346,2554.277,2537.209,2152.7412,2809.456,2463.7812,2371.3945,,2506.6904,2530.47,2377.3506,1864.1492,2336.8108,2511.3513,2171.9604,2191.1343,2090.8206,2200.2249,2232.7993,2423.5317,2445.236,2132.857
380,2156.6309,2519.0276,2485.2744,2212.777,2339.5093,2159.1453,2348.2979,2320.399,2234.9778,2437.455,2407.4011,2273.568,2946.319,2283.342,409.68234,2073.5664,2288.6921,2199.841,2490.864,2496.0767,2500.2837,2327.6584,2624.7686,2222.8765,2652.832,2437.5735,2532.713,2557.338,2493.7163,1875.816,2587.797,2451.6008,2192.6453,11.828999,2393.4282,1968.9587,2241.7336,2223.8718,2251.8584,2035.6715,2588.5771,2349.7915,2397.1821,2447.4797,2174.9126,2012.8412,2414.6807,2426.1804,2393.192,2297.2078,2265.009,2454.7961,2373.9604,2417.7302,2864.9712,2301.3567,2350.5574,2819.3525,2299.974,2208.34,2471.4355,2088.051,2592.1714,2443.2834,2025.0737,2914.254,2415.4822,2347.9246,2855.295,2437.6472,2901.554,2221.2346,2448.0388,2407.519,2334.4648,2909.111,2160.5605,2469.0422,2200.8984,2765.3503,2548.7292,2552.8867,2538.1738,2154.5967,2804.3545,2463.213,2371.589,,2510.6462,2529.7625,2379.3857,1863.1771,2338.3638,2514.8027,2172.2515,2193.2117,2095.16,2204.373,2233.0022,2425.6145,2449.7275,2132.0234
381,2154.2324,2518.6528,2487.3066,2211.15,2336.2542,2156.5518,2348.5444,2319.0647,2235.539,2440.1392,2407.7634,2270.0876,2943.2068,2286.5261,411.23944,2070.45,2289.2217,2198.5542,2488.259,2493.6077,2501.2256,2325.4673,2621.2268,2222.4165,2653.657,2436.4385,2530.1265,2550.806,2494.5627,1874.6594,2587.5476,2452.8643,2187.8528,11.825925,2396.3557,1968.8639,2242.4316,2221.0713,2250.6118,2033.0039,2592.8645,2347.827,2400.0117,2446.5088,2173.0503,2011.6176,2415.4707,2422.77,2395.9312,2295.7856,2264.7117,2455.32,2375.2737,2416.2495,2864.67,2301.102,2350.9324,2818.423,2297.4995,2210.8157,2475.183,2086.9644,2592.059,2445.2798,2027.428,2914.1155,2414.122,2348.1616,2855.187,2442.647,2902.0222,2223.2336,2448.332,2407.9998,2335.7393,2909.359,2156.0977,2465.4263,2199.0293,2771.863,2548.1624,2552.3057,2538.385,2155.7954,2805.5667,2461.7256,2370.6584,,2512.0056,2529.8643,2379.8174,1863.6508,2339.3313,2516.688,2170.6926,2193.0276,2096.4307,2201.9346,2236.2168,2428.8984,2452.3875,2131.5955
382,2157.0496,2520.9934,2486.6897,2211.0745,2335.114,2156.7405,2346.4087,2321.3508,2232.9465,2440.7295,2409.1973,2269.0715,2940.781,2285.2126,409.6358,2068.9424,2291.395,2196.0117,2489.8574,2491.2527,2500.353,2324.7998,2620.4126,2221.303,2659.5352,2435.0186,2533.6736,2547.998,2495.6304,1874.3328,2585.4663,2455.2544,2185.6082,11.819369,2397.211,1969.9834,2240.75,2222.0806,2248.7373,2029.9464,2600.0168,2347.1772,2399.8218,2445.367,2172.216,2013.9832,2415.7822,2422.0396,2397.0571,2294.0068,2262.2483,2459.9302,2372.462,2411.209,2861.4392,2302.8206,2353.4482,2818.7737,2296.3599,2213.643,2480.7957,2086.9639,2592.2876,2443.4526,2028.5972,2910.8052,2414.5127,2347.004,2852.6577,2444.8223,2896.2964,2223.9858,2451.2778,2408.4426,2339.3076,2905.5745,2154.445,2468.5764,2197.761,2774.3403,2545.4026,2553.3096,2534.9949,2154.7947,2805.9978,2458.2148,2369.2375,,2512.0989,2526.5193,2381.0496,1862.2445,2336.1836,2518.0903,2171.586,2190.7825,2092.594,2198.902,2240.292,2430.958,2451.175,2132.4392
383,2155.7788,2519.6113,2488.5325,2214.3745,2334.3958,2160.425,2346.029,2324.1472,2235.4,2437.8027,2410.7852,2269.8142,2938.6953,2284.4033,409.7719,2071.8435,2295.3499,2195.4436,2487.6877,2491.616,2495.3713,2326.2656,2615.8054,2220.0376,2656.9297,2437.7612,2532.472,2548.4377,2494.3792,1873.0623,2586.9365,2455.955,2188.767,11.819249,2398.8752,1970.144,2239.5515,2221.9465,2247.5635,2025.508,2598.8145,2350.0613,2397.667,2443.8538,2172.6514,2015.2897,2417.3835,2421.3645,2399.199,2294.5608,2260.7954,2460.7302,2375.012,2412.2827,2859.234,2302.9824,2354.1428,2825.672,2297.1187,2213.1338,2479.3474,2088.9534,2589.8445,2442.5486,2029.3636,2907.8564,2412.3142,2347.9429,2852.9036,2443.905,2895.195,2223.646,2453.937,2408.7314,2338.6863,2901.939,2153.1897,2468.521,2197.4546,2773.0015,2546.2898,2557.3196,2534.3865,2153.7136,2806.5552,2456.3726,2369.8237,,2514.8967,2530.502,2383.5757,1860.5421,2333.7644,2520.8574,2173.0183,2189.7087,2090.2563,2196.9453,2238.754,2432.0881,2450.292,2134.461
384,2157.313,2519.715,2490.1497,2218.526,2331.2932,2165.161,2345.3699,2324.8972,2237.912,2436.9314,2408.5244,2267.575,2937.8237,2283.431,409.39706,2069.4844,2297.6187,2197.852,2486.7974,2491.404,2494.842,2327.0881,2613.7769,2220.4492,2656.6926,2437.7935,2531.0396,2547.5627,2495.3882,1873.6641,2587.0383,2456.7786,2188.819,11.829494,2399.3167,1967.8286,2238.4963,2220.249,2247.2896,2023.8403,2599.1243,2355.6538,2399.8708,2439.4805,2176.1978,2015.2448,2416.2866,2420.2798,2401.2043,2292.3132,2257.8096,2463.97,2372.2043,2413.0957,2860.712,2303.165,2354.2188,2822.6455,2297.0164,2213.5999,2479.4016,2088.1448,2585.1655,2442.9126,2027.6582,2909.1025,2415.3564,2351.2678,2849.366,2441.0369,2891.1672,2222.3657,2457.8105,2409.4282,2339.0383,2899.9663,2155.887,2468.9475,2198.9182,2768.103,2547.9858,2557.0488,2530.3127,2150.8572,2808.292,2454.846,2370.4104,,2513.4802,2533.5042,2381.9253,1859.8694,2330.137,2517.2136,2171.7249,2187.9336,2089.3286,2195.3447,2236.8896,2433.3452,2448.092,2137.0388
385,2156.59,2520.6367,2489.749,2219.3713,2329.6335,2167.83,2346.9688,2323.0742,2238.683,2438.2705,2404.7698,2269.4192,2939.7449,2283.1882,409.28967,2072.5627,2297.775,2198.2856,2490.8303,2491.3064,2495.26,2327.0718,2614.2769,2219.9404,2654.2336,2435.7273,2532.5415,2545.012,2494.7485,1874.0693,2585.4775,2452.7678,2192.3975,11.834404,2394.2202,1967.4265,2237.8118,2219.4812,2245.026,2022.7909,2597.2742,2355.312,2400.4575,2439.8357,2176.012,2014.7262,2416.4775,2418.8005,2400.7734,2295.8835,2256.0574,2468.5156,2373.4585,2412.5664,2858.622,2303.0916,2355.8765,2824.5771,2298.3884,2210.697,2481.6519,2088.9888,2585.2236,2444.4138,2025.5752,2904.6816,2415.9902,2353.5393,2853.3745,2438.8384,2889.735,2224.71,2457.5256,2408.9924,2339.1436,2901.527,2160.3948,2465.578,2203.5134,2769.0137,2550.513,2553.9802,2533.0435,2148.7114,2814.2656,2456.1057,2371.9397,,2516.1345,2529.7327,2381.4358,1858.4207,2327.9492,2516.7695,2171.1772,2187.7449,2087.1255,2196.0305,2235.5344,2434.1775,2449.6975,2136.851
386,2157.646,2519.4907,2485.3281,2218.3423,2328.948,2170.235,2349.636,2318.8843,2239.4333,2435.6726,2405.504,2271.4783,2943.3975,2281.5505,409.50122,2075.6562,2299.917,2195.5344,2489.99,2490.4326,2496.8113,2330.2227,2619.9067,2222.7559,2651.397,2437.1606,2534.2163,2544.9072,2494.855,1874.8495,2587.9292,2453.9224,2190.6575,11.816177,2397.025,1966.6558,2236.5667,2221.5503,2244.119,2020.5149,2592.728,2352.3354,2398.0735,2441.0618,2175.8296,2012.6882,2414.5232,2421.929,2400.9045,2298.063,2251.6797,2465.7732,2375.7126,2408.1384,2860.606,2303.6653,2355.7605,2824.8767,2301.4404,2214.9604,2482.6985,2090.3723,2581.9604,2442.8486,2023.4698,2903.0903,2418.1882,2357.1045,2855.1162,2435.2522,2892.1465,2223.3936,2454.889,2412.6108,2334.962,2902.2087,2163.3467,2463.0308,2207.44,2765.0955,2548.5603,2553.0974,2535.83,2147.156,2819.3696,2456.0269,2372.2434,,2520.6287,2530.1318,2382.3303,1857.1593,2327.3591,2517.5789,2172.037,2188.1409,2088.9417,2196.6975,2233.9504,2436.9294,2448.375,2137.1658
387,2155.7615,2519.4475,2485.977,2216.7627,2328.0503,2168.4546,2352.023,2319.3752,2241.1836,2435.6777,2403.231,2272.0122,2942.5698,2281.9983,408.9305,2079.4153,2300.6936,2193.7383,2492.5618,2487.9563,2499.0105,2329.2236,2617.296,2227.96,2650.2812,2437.7087,2532.6394,2543.8408,2494.7307,1876.9835,2589.3367,2454.7083,2196.4023,11.817089,2398.676,1966.7708,2240.1296,2226.895,2241.7004,2019.04,2590.3613,2351.2551,2399.3984,2440.7234,2177.6785,2009.7003,2416.1692,2425.329,2405.0566,2294.5645,2250.49,2463.9177,2375.059,2407.8206,2858.7095,2304.8223,2352.2258,2825.2207,2302.8552,2221.3616,2482.0032,2091.0554,2581.667,2443.9717,2022.5258,2901.325,2419.149,2361.3347,2851.9294,2432.6182,2890.1433,2225.1711,2453.6091,2414.3806,2336.1626,2898.1218,2165.924,2462.7896,2205.6462,2764.8293,2550.7356,2549.4956,2538.1282,2146.3767,2820.2432,2459.0051,2375.4546,,2522.7063,2526.3342,2384.491,1859.19,2328.6658,2515.9688,2176.6194,2188.617,2089.2458,2199.229,2232.948,2434.5889,2446.4082,2135.5894
388,2154.0642,2520.0706,2484.9998,2213.9143,2325.924,2166.2224,2352.5203,2319.3835,2239.1018,2436.2444,2407.5618,2270.3403,2940.98,2288.117,410.2643,2080.3225,2297.9956,2190.6086,2494.3325,2487.971,2497.1404,2329.5737,2616.6357,2229.3562,2649.8533,2442.258,2532.5205,2540.935,2493.1672,1877.5958,2587.3162,2452.2278,2200.7947,11.846149,2398.6409,1966.1733,2240.042,2227.4324,2239.0593,2018.6731,2590.7231,2350.0623,2399.3765,2437.614,2177.718,2009.3477,2413.149,2428.4521,2403.2258,2291.5217,2252.322,2460.3599,2371.8555,2405.2737,2859.0867,2304.0293,2350.879,2822.111,2300.56,2223.054,2483.0464,2089.7222,2583.6301,2444.79,2022.4069,2897.6594,2421.8696,2363.497,2852.024,2431.48,2889.203,2227.434,2452.7515,2415.812,2338.4312,2896.5908,2168.6787,2457.9695,2203.85,2770.4097,2548.2437,2548.3413,2539.6646,2148.6501,2818.4531,2458.2441,2375.259,,2518.8599,2529.2407,2385.259,1857.8282,2331.9934,2519.2815,2177.1736,2191.3093,2088.9536,2200.2122,2233.1816,2437.0828,2442.7178,2137.4473
389,2156.742,2523.398,2484.4014,2211.2107,2325.5784,2164.283,2348.476,2320.365,2241.2002,2433.652,2412.2295,2271.8796,2936.5955,2284.1787,410.5988,2077.358,2297.9404,2192.937,2493.9834,2491.3877,2497.9934,2330.54,2616.4514,2228.4106,2654.8928,2443.4287,2532.8992,2543.2869,2492.302,1877.5221,2586.2378,2450.459,2199.4465,11.8556595,2397.0503,1966.9337,2241.289,2225.4407,2237.0063,2020.4009,2590.1912,2351.7832,2395.9521,2437.0635,2176.145,2009.4634,2412.4138,2429.419,2402.4104,2290.7656,2252.82,2462.3594,2369.731,2406.154,2860.309,2305.8792,2349.9905,2821.8315,2297.687,2221.1174,2486.0706,2088.9973,2582.0261,2442.229,2022.782,2896.1868,2425.762,2363.0537,2853.4883,2431.7659,2888.3337,2226.7542,2454.8914,2412.6965,2340.8757,2894.7495,2164.9607,2460.915,2200.4824,2771.6865,2544.2349,2549.0059,2541.862,2153.3853,2814.498,2457.4739,2374.4626,,2518.7627,2533.0454,2382.3096,1861.1647,2333.2678,2522.286,2177.6216,2191.9814,2088.4028,2201.1672,2235.4155,2433.09,2440.0156,2136.5813
390,2156.8738,2524.6753,2483.4517,2207.9058,2329.0547,2162.9565,2350.1895,2318.154,2241.2942,2432.5117,2410.176,2272.1062,2935.8525,2283.8088,409.528,2077.9397,2297.5283,2196.0767,2489.6643,2493.719,2499.1584,2329.9912,2614.5586,2229.5571,2654.2727,2441.5247,2532.0906,2540.8591,2490.7346,1877.3192,2585.9382,2450.4287,2201.2292,11.866629,2397.5466,1967.7316,2240.9268,2221.9688,2238.1416,2024.395,2593.7344,2349.2944,2395.59,2436.682,2173.9692,2008.6923,2414.0154,2427.4116,2400.3948,2289.8447,2253.0535,2462.3132,2368.9407,2404.7473,2861.254,2303.2612,2351.7627,2823.875,2297.1646,2216.3674,2485.377,2089.3667,2580.3884,2440.9668,2023.2185,2894.6533,2434.531,2361.0652,2849.4456,2430.1448,2885.2512,2225.5242,2451.6873,2412.9646,2339.2144,2890.9702,2162.1855,2464.5999,2201.7827,2768.609,2542.1946,2547.5361,2541.5642,2154.0293,2810.5642,2453.643,2375.5835,,2515.5852,2532.7278,2379.2551,1862.4459,2333.65,2522.571,2176.8816,2190.1487,2089.2566,2201.3352,2235.3013,2433.8223,2440.8838,2136.1553
391,2156.5308,2521.9365,2482.9697,2210.0269,2332.2559,2161.6,2351.9353,2323.5574,2243.4253,2434.4211,2409.3528,2274.8765,2933.28,2285.7178,411.18484,2075.7444,2297.496,2196.8665,2485.2861,2495.0063,2499.2275,2326.987,2616.469,2229.1885,2654.0325,2438.836,2531.008,2540.3896,2491.5125,1877.2004,2585.1282,2449.63,2195.061,11.874933,2396.3147,1963.8004,2240.807,2216.3235,2236.8386,2025.7279,2594.5208,2348.8828,2396.7612,2437.8477,2173.7627,2008.5574,2412.3623,2425.3435,2397.7063,2291.4,2255.628,2460.2302,2371.5789,2401.4548,2859.6777,2302.1606,2353.1946,2820.3315,2295.7522,2213.608,2480.2446,2088.3262,2579.0378,2441.84,2024.0834,2892.037,2432.0603,2357.695,2852.4944,2433.0576,2882.9631,2223.9583,2455.1528,2410.2559,2340.7993,2890.004,2162.4607,2466.2224,2205.047,2767.2861,2542.0728,2545.462,2540.7024,2152.0789,2816.8013,2455.707,2373.812,,2515.6868,2533.444,2379.0132,1862.6722,2329.5762,2522.1294,2174.6086,2191.5352,2088.0208,2199.7573,2233.8948,2434.1587,2437.1282,2135.4673
392,2157.8025,2523.7285,2480.8445,2211.0884,2335.3225,2163.1973,2353.8025,2322.8623,2240.936,2436.6826,2407.315,2277.7817,2929.6213,2283.3884,408.13788,2075.3225,2298.7832,2195.9539,2486.9634,2495.5972,2496.0054,2325.1492,2616.4731,2229.0652,2653.449,2437.7646,2537.3308,2540.7244,2490.8743,1881.0591,2583.0254,2445.375,2197.8643,11.860733,2398.4922,1961.31,2239.797,2217.1707,2236.4224,2025.4419,2591.6975,2349.5547,2399.3938,2439.9487,2172.3833,2008.7826,2409.6196,2426.0647,2395.7437,2294.6611,2258.794,2459.716,2371.9175,2399.841,2858.41,2299.7788,2354.383,2820.2498,2295.5405,2210.819,2480.2153,2087.3289,2578.344,2442.741,2026.9093,2890.695,2431.722,2355.9172,2856.7786,2432.5923,2886.2605,2224.724,2458.1292,2409.87,2340.6248,2891.7834,2160.5444,2467.1948,2204.7297,2768.3025,2544.7366,2546.4714,2541.192,2150.1543,2833.0876,2453.239,2372.688,,2562.3782,2536.1099,2380.7422,1863.6486,2326.7578,2517.9456,2174.06,2192.5671,2086.9885,2198.138,2232.617,2433.3215,2437.5044,2136.4827
393,2159.3538,2525.9294,2480.5483,2210.3438,2339.7322,2165.8774,2353.634,2327.3196,2241.647,2437.7595,2405.049,2276.6326,2932.6753,2281.5618,407.06033,2074.2708,2295.3892,2195.5598,2485.432,2494.1667,2496.2842,2323.7385,2617.2751,2231.387,2652.803,2437.4207,2537.9336,2540.338,2490.7197,1884.6199,2584.9846,2443.7952,2202.9795,11.84053,2401.8005,1960.6116,2240.266,2219.5806,2237.1528,2027.3751,2590.6497,2353.7517,2402.7832,2440.7332,2172.824,2006.3169,2408.8335,2426.5474,2394.422,2294.1985,2258.8481,2460.342,2373.3398,2399.0737,2860.5671,2300.1296,2356.492,2820.583,2297.4436,2208.6401,2482.0447,2090.397,2580.7126,2440.6238,2031.3546,2891.6208,2434.9868,2354.3203,2854.225,2436.3994,2882.9753,2222.6306,2456.7927,2408.4832,2341.3628,2894.377,2160.8562,2467.405,2202.9324,2764.0942,2541.3325,2546.429,2542.3325,2149.826,2821.2742,2455.331,2371.759,,2538.1538,2534.3699,2379.4963,1863.2418,2325.3862,2519.2766,2174.3813,2191.6963,2085.705,2198.2644,2230.6309,2429.9375,2435.9485,2137.552
394,2156.4175,2523.8586,2481.536,2211.5845,2340.289,2166.7292,2355.679,2327.8953,2240.2864,2437.8977,2408.4917,2274.8635,2933.4924,2281.4224,407.89667,2076.368,2297.6724,2195.1755,2487.436,2490.7632,2497.0776,2326.3105,2620.5361,2231.4834,2652.293,2434.9883,2538.646,2544.4993,2488.761,1885.3883,2588.3875,2443.4778,2203.4255,11.83429,2403.1458,1962.2043,2247.0256,2220.31,2241.4226,2026.4495,2594.5442,2357.4521,2398.0686,2444.6155,2172.5513,2006.117,2407.8633,2426.9614,2394.5862,2290.363,2261.8462,2459.5828,2371.6338,2397.2769,2860.2725,2299.8586,2356.0076,2818.8286,2297.6934,2206.8403,2482.0325,2091.898,2580.2473,2441.8855,2034.0392,2896.7258,2431.2742,2351.1145,2855.1506,2436.687,2884.1792,2221.0132,2453.7395,2409.115,2344.5083,2893.4429,2161.82,2471.2334,2201.59,2767.5608,2541.5962,2552.1304,2539.7249,2148.8962,2820.4832,2452.397,2372.9077,,2527.5823,2534.7637,2379.3062,1866.151,2325.3079,2542.8252,2172.652,2188.9165,2085.007,2200.331,2234.5908,2426.7205,2433.8472,2137.0469
395,2157.5298,2523.049,2481.9963,2209.7512,2340.8218,2164.7642,2356.794,2325.4197,2241.6094,2433.0688,2408.4395,2273.0376,2935.402,2282.6594,409.10495,2078.7876,2300.3157,2196.129,2490.2703,2489.0266,2496.809,2330.8867,2620.3362,2230.874,2651.9941,2433.0833,2540.4617,2547.36,2493.525,1882.5342,2586.6719,2441.968,2202.9292,11.825878,2402.4,1961.1815,2243.776,2221.1306,2240.304,2029.3563,2594.8633,2356.8958,2397.1018,2445.1265,2171.4973,2008.5875,2414.098,2426.7947,2395.5388,2289.9675,2264.0137,2459.0662,2373.1746,2398.079,2855.8958,2299.8333,2354.6453,2818.9058,2298.0793,2204.0396,2480.5247,2091.1035,2581.1294,2442.5786,2035.5892,2905.8225,2433.094,2349.4888,2854.4573,2435.1848,2883.8699,2222.6506,2454.2495,2407.2595,2342.5203,2895.3484,2162.1877,2468.7344,2197.8516,2768.198,2541.6736,2549.4373,2538.405,2150.8865,2818.7808,2448.451,2372.4875,,2537.8474,2534.7764,2382.6113,1862.4803,2326.6797,2526.9524,2175.5708,2188.0981,2083.8933,2204.7234,2236.147,2422.1636,2432.2888,2135.8452
396,2159.3052,2521.212,2481.204,2209.8376,2339.5642,2160.8203,2359.8098,2324.2166,2244.128,2430.4624,2407.0923,2271.1096,2937.025,2281.0867,408.30258,2080.777,2301.7214,2196.965,2494.4004,2490.7754,2499.313,2329.1943,2618.101,2230.0046,2652.2393,2434.781,2539.1638,2551.231,2495.5935,1880.6134,2585.5496,2439.55,2195.8696,11.8317175,2403.311,1960.4333,2243.5012,2223.1218,2243.924,2029.8256,2598.5503,2355.5332,2396.7075,2443.8164,2173.0771,2009.8196,2413.3564,2424.7505,2397.651,2291.167,2262.4275,2460.1506,2368.8174,2400.4412,2856.4148,2300.347,2351.8423,2819.4822,2297.4607,2201.883,2482.1438,2090.7332,2583.8289,2440.0583,2034.8083,2912.0522,2425.9114,2351.8337,2853.6616,2433.633,2883.3225,2221.4802,2454.3254,2407.8398,2339.938,2896.6643,2162.7014,2469.3816,2200.83,2766.4807,2538.7917,2548.142,2537.277,2153.1396,2810.29,2447.6182,2374.862,,2526.8792,2534.162,2381.7942,1858.6718,2331.3003,2524.9949,2178.7144,2189.6956,2083.391,2205.9783,2235.1885,2419.3826,2433.788,2131.9514
397,2157.7974,2523.9365,2481.1592,2210.1775,2339.209,2158.1277,2367.3552,2323.682,2246.3335,2429.7988,2408.4421,2272.6912,2938.5454,2276.4407,410.40207,2078.7014,2299.88,2195.3398,2491.8528,2492.8525,2499.9316,2326.3958,2618.5183,2227.575,2653.5269,2436.7573,2535.9617,2555.4084,2497.1812,1879.3685,2586.059,2440.3845,2193.7207,11.85655,2402.0837,1959.8267,2242.9282,2223.7012,2243.2136,2027.2488,2597.492,2355.1455,2395.879,2446.8076,2176.454,2013.286,2417.3225,2422.5876,2397.368,2291.4238,2259.97,2462.958,2367.0366,2400.1543,2856.3572,2302.4497,2351.2986,2822.8057,2298.978,2202.8965,2482.6167,2090.3254,2582.0884,2441.5078,2032.8541,2915.1062,2427.4524,2359.0051,2864.331,2431.7402,2883.2493,2220.5212,2452.133,2407.875,2337.9993,2896.4216,2162.401,2467.3518,2202.575,2762.1074,2538.53,2553.4866,2539.5833,2152.3237,2807.0085,2450.2493,2376.0986,,2521.9387,2533.0452,2383.1753,1856.965,2335.8052,2523.4758,2179.1992,2191.6907,2083.051,2208.088,2232.7097,2421.5037,2433.2227,2131.4673
398,2156.771,2521.4678,2479.5254,2210.0835,2338.674,2155.7034,2370.1448,2320.9343,2245.76,2428.1135,2407.508,2273.6184,2938.2698,2276.4968,409.75208,2078.0378,2297.4543,2193.1594,2489.8213,2492.3755,2496.9258,2325.2913,2618.7502,2228.742,2657.6338,2436.8787,2536.8757,2558.9038,2497.9836,1879.6538,2584.7139,2441.2783,2191.595,11.870876,2402.3843,1958.7369,2242.0095,2225.7163,2243.6228,2026.4084,2593.6226,2355.2424,2394.0718,2445.0964,2173.7424,2015.4169,2417.3652,2420.9858,2395.2644,2294.1045,2258.699,2465.5237,2366.0889,2399.9734,2847.293,2307.1028,2349.4238,2825.8914,2299.9705,2202.8687,2481.9524,2090.9685,2584.0813,2444.2957,2032.0785,2917.9272,2431.836,2357.7837,2862.4648,2433.4243,2886.8042,2221.785,2453.7537,2408.567,2336.4243,2896.1416,2164.5076,2466.5999,2201.8928,2761.2637,2538.6384,2553.4546,2544.6611,2149.6768,2801.2717,2450.614,2376.7507,,2519.2898,2536.4211,2383.066,1857.5114,2333.42,2521.6953,2182.2944,2192.71,2084.9412,2204.3813,2233.1917,2422.0208,2432.4165,2131.478
399,2156.574,2520.6619,2479.1018,2210.5364,2339.9856,2156.3472,2367.336,2323.7715,2244.3367,2428.9463,2407.4226,2271.9412,2938.3354,2278.1746,408.9945,2075.5596,2295.0852,2192.516,2487.4414,2492.9705,2494.4697,2324.3013,2618.3071,2234.147,2656.1228,2435.463,2538.2666,2560.0015,2499.5618,1881.9052,2581.678,2439.6846,2190.1406,11.859208,2403.478,1959.2295,2239.5469,2223.797,2245.9104,2024.4586,2593.148,2356.589,2393.517,2443.5127,2171.634,2013.7574,2416.937,2419.8984,2396.3503,2297.201,2259.4502,2470.099,2366.0938,2401.637,2851.439,2311.0679,2346.865,2822.2463,2305.847,2205.1484,2485.178,2091.0237,2584.9023,2445.6565,2030.9938,2914.0537,2435.6594,2358.5417,2871.7136,2437.2615,2886.888,2225.356,2454.8655,2411.2166,2332.3354,2897.1982,2160.894,2463.4336,2201.0725,2759.4353,2539.5076,2551.82,2545.8477,2148.615,2797.2266,2449.4543,2375.6396,,2512.841,2541.7434,2382.6345,1859.3619,2331.2268,2514.4585,2184.1235,2194.088,2084.943,2200.9968,2235.073,2419.9521,2433.6611,2131.708
